rms,centroid,bandwidth,zcr,flatness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
0.21830854,2270.223713137372,1594.2618114443026,0.09491365910336921,0.00022975808,-162.99464,193.66994,-108.644005,27.61734,25.481121,-11.606169,-1.8952825,-6.309142,9.568822,12.171355,-9.06518,-6.1349277,-1.1984359,crunch
0.01403354,2210.1463828607907,3083.4594897014367,0.026897477984725686,0.10470668,-514.64154,78.00286,19.754547,-10.8075905,-10.564505,-1.398376,4.063016,3.0603027,-1.2738752,-2.4432395,-1.2995349,-1.9686112,-7.2025175,crunch
0.17512752,2095.9722341182887,2222.2468967335603,0.061187549761146494,0.00018093655,-146.32361,163.7015,-60.044487,19.27348,-16.54766,3.1798084,-16.198412,3.8613102,-5.3578877,-13.858625,-13.022427,-15.313416,-5.739539,crunch
0.10367971,3774.9128510146934,3460.4115965671454,0.05546652530930872,0.0005274569,-186.58838,92.95785,-41.032173,95.22485,-7.045968,32.27232,1.4030285,21.869385,16.602125,9.247535,4.501374,5.7158213,4.419994,crunch
0.007875384,1800.9268343063418,2519.111920633862,0.027586108576642336,0.00028218562,-469.31332,192.9021,-35.783295,21.638369,31.100576,-17.499662,-8.813863,36.097073,-27.805672,4.016557,-5.5557456,-16.323435,-8.17668,crunch
0.32123375,1252.539397503656,2007.6023283352065,0.008786906732891833,1.7506261e-05,-178.49031,173.39722,-28.300102,25.77162,23.286825,19.78963,14.658494,19.271885,12.178313,4.855958,9.062836,6.6868615,5.1777754,crunch
0.09443808,4787.7752666299975,4222.105979646437,0.13755461118742368,0.017474553,-111.59035,88.583084,-44.265827,32.727585,-14.769379,16.205086,-12.451595,11.105385,-16.325512,10.857472,-12.196407,10.9247675,-8.398779,crunch
0.01678048,2423.795242648034,3166.3543775888543,0.047165249508171914,0.008414827,-434.99765,145.37193,-4.551252,6.611257,-3.2749124,0.45681274,-7.122736,-1.4174722,-6.5436716,-3.1824434,-6.360927,-2.177165,-4.639706,crunch
0.015250933,6379.39671400451,5087.968177301209,0.1923336330935252,0.11152357,-534.6592,38.997562,4.301968,3.1166008,3.2532887,5.012787,3.5362866,4.9826827,6.878349,6.5388017,5.226814,2.1887243,0.3015734,crunch
0.09321724,624.6529177588621,1523.6508403475425,0.012283972537878787,0.0003401468,-397.90906,139.64217,60.21753,35.121643,26.865536,21.043493,15.054757,7.0104003,0.6290882,-2.3622713,-1.7947905,-0.4218258,-1.0725173,crunch
0.0701572,542.4533799274225,1370.2005580586167,0.012966276769087523,1.265635e-05,-418.5296,161.15439,72.96842,35.481075,23.494839,14.636666,8.960603,2.812927,-2.2248461,-4.7114844,-4.479544,-2.230535,-1.1941913,crunch
0.12327922,2372.952730997457,2773.1760916145627,0.0644924962944664,0.010945353,-243.02737,164.34451,-34.109425,-27.183634,13.102563,0.078309216,-8.1608515,3.2467113,-9.2846155,8.926739,-13.96141,-7.6661716,7.261588,crunch
0.35869116,1693.9703177370545,1653.8813783659834,0.0487411174368351,4.471124e-05,-88.58415,229.72879,-86.287796,35.64346,24.667099,-11.64082,-6.5279527,0.10091733,-13.826277,-2.7795835,-3.6786337,-23.426477,-1.7919948,crunch
0.03781532,814.5277433179673,869.1316216297307,0.019977645784371327,1.7687255e-05,-405.27347,261.10056,-5.9056187,-37.519337,23.583122,5.040275,-15.242062,1.5047784,-2.1076064,-12.434631,-7.208584,-9.678,-13.829933,crunch
0.024763968,1897.4816606616591,2103.3496190164783,0.05364563544832827,0.0006221292,-406.7169,143.15352,-37.472836,9.679024,15.350808,1.8888891,19.197527,20.955757,13.204149,-0.80110645,-10.567868,-5.1856036,2.6883476,crunch
0.035574358,1209.6738993289464,1588.0342883473268,0.024938418639438086,0.000518959,-389.85135,179.80298,-16.409811,13.92118,37.490585,10.96063,16.450266,16.952805,6.0752974,-5.1507993,-12.845358,-4.852228,1.0438175,crunch
0.02154466,1484.7738995847822,1835.5960622851692,0.03938097442778566,0.00020236881,-465.0464,147.44514,-14.698854,12.5046425,36.457382,9.514886,2.1219983,2.0664072,-3.2764277,-14.06257,-18.508228,-8.186185,-2.1154351,crunch
0.0123993065,1606.5456779120686,2447.7089496787,0.02850686829922027,0.0021227316,-570.91785,126.084595,8.872887,20.595793,36.6406,19.313295,11.49428,12.168171,5.2272744,-11.099148,-16.143675,-5.4546967,2.451948,crunch
0.018792676,2296.61791120003,2184.1430788717466,0.07395132211538462,0.0018046045,-457.65375,155.79086,-74.91262,5.4614296,18.948479,2.3580995,27.152903,27.308477,6.255245,-13.975742,-11.47235,0.6959044,9.48201,crunch
0.040646072,1988.6905814946015,1978.6322450007349,0.06243243646540747,0.001493648,-376.8586,148.30827,-45.935463,30.014822,28.093647,9.093748,13.13878,7.5883923,1.9308563,-11.735688,-18.563726,-11.157068,-1.3993417,crunch
0.026746443,1142.318257809918,1730.410454218883,0.023406206837016573,0.0011685495,-477.84702,164.47435,11.724169,10.450863,35.482468,19.353039,13.801526,14.853423,2.3588352,-14.163554,-17.167253,-4.204511,3.2584636,crunch
0.012996382,2546.0571421728946,2380.3276137271164,0.08459430417387544,0.0021073755,-574.3928,84.564285,-44.009052,11.665784,28.29579,-10.859492,-20.193806,-11.949338,-14.6445265,-26.960167,-23.90574,-6.9491687,7.442567,crunch
0.036615893,1356.7755010091112,1865.1863546961767,0.027281273068405512,0.00025211214,-409.87585,152.48018,-19.64143,33.86155,38.30955,15.442089,22.11348,16.66136,12.998698,0.09805061,-11.279999,-6.9932156,1.2130045,crunch
0.018505836,1894.6822898394646,2059.5057604887743,0.06260088455578512,0.0018406363,-466.23007,183.80505,-44.71766,17.188416,17.237017,19.03899,14.183158,10.972046,-3.284959,-22.69804,-26.33422,-10.099121,8.344758,crunch
0.03493595,1591.9290158166732,1931.3865910675254,0.039448596351070155,0.00021046313,-426.41544,149.80023,-31.25638,25.941616,36.2759,17.481388,19.452541,10.803371,5.3979335,-6.3354406,-12.462789,-5.252391,0.76760775,crunch
0.017071579,2358.979051688862,2391.8141911095945,0.07093484911271451,0.003572065,-563.5981,64.846985,-26.678953,-1.1210772,15.707892,-0.76559424,-13.32887,-20.86609,-22.109863,-23.262575,-15.52062,0.46379253,7.170474,crunch
0.016614933,2381.8850899761346,2257.0147937856505,0.07383009288413098,0.00079614803,-506.2254,148.48308,-82.965965,19.145977,33.034767,7.532339,-2.1120362,-11.477659,-26.223463,-38.10255,-27.170227,-6.1151466,10.606472,crunch
0.015455751,2714.2048320482245,2298.740767519216,0.09599388796201232,0.0013609754,-484.7799,131.42368,-84.502884,40.606705,22.44245,-6.2935414,-9.320725,-10.296522,-21.765594,-15.686257,-7.085361,2.0623765,10.846883,crunch
0.017903034,2716.8779838725463,2533.985396529864,0.07930849210037175,0.015812611,-490.8199,110.441086,-61.922688,23.123312,19.06983,-0.07213539,1.9362788,-3.513056,-9.821209,-20.229286,-13.287822,-3.2163935,2.7425327,crunch
0.033434365,1813.7986997941011,1943.044224297815,0.049933255522533714,0.0014327153,-435.24078,146.4981,-34.652744,28.373363,29.719452,8.117688,10.523477,5.957206,1.8992089,-12.311923,-18.664074,-15.47145,-10.929155,crunch
0.0323921,1953.6476798342055,1866.9038026337398,0.06587037620079662,0.0024729366,-407.70227,164.72142,-47.54231,35.930084,28.68736,9.540336,14.28341,6.6800857,2.3127687,-11.783758,-14.502913,-8.397386,-0.21858697,crunch
0.07157882,3158.3464164121315,2246.220859321826,0.11382714555678466,0.011312501,-318.34006,187.96767,-46.572353,56.86146,14.707398,-7.6008906,-4.268579,-17.310349,-3.7917933,-7.600589,-1.7284367,-7.137324,0.16431832,crunch
0.23398577,2165.0196119016623,1614.3541844695485,0.06904966092956853,8.636695e-06,-147.6299,201.05017,-115.39122,29.68009,11.83208,-12.914428,14.571576,-10.21606,1.9221702,7.2401576,-5.4204392,-1.671758,6.963277,crunch
0.12644723,1919.6263838474833,1295.7316628507986,0.06874927890954641,0.086517625,-270.96677,156.6309,-92.86131,10.526633,57.65668,-8.398474,2.4140759,10.769045,-12.204343,-9.245068,-2.9664648,-8.973089,-10.059519,crunch
0.029843764,2177.655088136557,1906.9167563757394,0.07116667078067404,0.0003553951,-389.51038,172.41235,-77.14433,24.23189,28.426643,6.772227,11.192749,3.7792358,1.9721912,-11.954421,-16.208351,-8.717295,0.10207495,crunch
0.07735768,855.5098626963519,1423.9357036119407,0.015297288161057692,0.00019414992,-365.91257,201.79378,0.96605974,48.83262,45.44949,1.118731,6.1389346,5.5154953,-6.402581,-12.863236,-12.12728,1.9838421,-0.019121375,crunch
0.010436886,2778.1820142949086,2408.901496531425,0.09682958539133739,0.002164317,-514.7098,132.46487,-73.42063,24.299862,13.01856,-15.186019,-16.102896,-6.817223,-6.145924,-0.02995219,5.5284867,11.741883,23.719376,crunch
0.020252107,2125.506404653356,2066.9166801870633,0.07025233927292264,0.0014543101,-420.68335,146.41214,-53.4901,7.1808558,35.402836,-0.43218276,14.972198,25.876074,7.590275,-8.712828,-9.522096,-5.0673165,-2.1870196,crunch
0.04251807,1853.625811596028,1997.8362038369569,0.0458747161838994,0.00015926592,-356.13205,123.22966,-46.331444,20.71807,20.980743,-2.7239645,10.151149,9.899243,15.065614,17.146631,15.4715,9.250476,6.0213866,crunch
0.22500761,2201.63466582687,2054.321907934028,0.05922033431682181,4.0106534e-05,-94.772354,202.29263,-91.968956,56.364113,3.7102978,-1.7342429,1.6156144,-7.3540626,-3.4777625,7.7652354,-6.786411,-8.785393,10.872598,crunch
0.2836118,2497.761751524902,1901.3116176218907,0.07852623980978261,2.3471493e-05,-71.372665,209.69951,-125.178535,57.492516,5.0308104,-3.800046,14.603207,-11.263031,2.7075193,1.8351665,-6.759839,-8.755236,8.734293,crunch
0.19244383,735.9156818423738,1326.740764387409,0.008562262189966178,0.11734681,-298.5844,188.22731,12.913084,19.45213,12.419636,11.085756,10.6945505,8.078067,6.5068755,4.172669,3.217624,3.2303262,1.6126108,crunch
0.21506494,1764.084805845603,1079.7918312350387,0.07712467499018838,1.4602467e-05,-192.91463,237.22125,-104.47751,-31.214785,28.82099,-6.5025244,-8.483303,-15.799389,-7.535354,6.483472,-3.5102642,-9.341233,-9.613775,crunch
0.075901926,2178.5212703426223,2017.2569768660724,0.06609509037990197,0.0037596943,-277.30078,195.61783,-46.052097,56.731464,17.989685,-9.587898,-3.9307,-17.267593,-4.280444,-6.354124,-3.1393878,-7.8977275,-0.8470827,crunch
0.017351935,2671.8432709509852,2215.8920136724937,0.09556826636904762,0.0027492559,-450.68936,160.23946,-96.94887,27.358536,24.761526,4.0792623,9.0446205,10.885275,-7.2652025,-17.075413,-17.82061,-12.440579,0.7183596,crunch
0.20332961,1972.894020200276,1668.743438733097,0.04814616225208768,9.666209e-06,-171.62305,198.60564,-99.346985,33.86184,44.39855,-22.190405,15.247412,6.7533736,-10.402302,7.733246,-4.32291,-11.531056,3.8818026,crunch
0.20634875,1525.555617599222,1687.308900444214,0.03419151937426123,0.023465075,-163.15794,210.75735,-56.490776,27.232246,19.071629,-13.565168,6.6760154,-10.134547,-2.1919835,8.133192,-9.805833,-5.1191816,7.338886,crunch
0.113257475,1360.5630142679413,1071.554692033071,0.04855143229166667,0.240735,-299.4208,183.8726,-72.72785,1.8835492,14.619003,-19.61691,-4.466053,-6.249393,-1.703565,-2.959725,-4.6453924,3.8754728,-0.9863789,crunch
0.17059335,2108.330094804703,2113.35127905577,0.029925425118262614,0.024154803,-271.29718,145.49849,-33.104645,19.785097,22.588358,1.8547947,-2.330869,-6.9900885,-3.7021966,-6.895106,-3.6170151,-14.292566,-9.367399,crunch
0.050278675,1942.9675742274858,1841.5142531276574,0.06071511111513921,0.0032962249,-361.74536,196.65471,-68.63121,-12.977419,12.083278,-20.585897,-11.888336,-7.7003484,-2.9861724,-5.3895793,-4.9628725,3.8000784,-0.86433554,crunch
0.050273698,1402.1635440223374,1187.1523226013117,0.048263638005780346,2.2372258e-05,-312.0429,263.6125,-90.16588,-4.206177,13.723113,-16.360937,1.8054531,-16.181807,-8.666449,-3.97054,-10.767937,-6.495797,-10.065907,crunch
0.047662802,1401.7802885337833,1208.2439296875818,0.05008410856213873,2.1682765e-05,-325.87048,254.49524,-86.908264,-0.98557717,22.906244,-10.724845,0.8437504,-14.593035,-7.006321,-2.1133285,-8.550934,-6.497314,-9.596053,crunch
0.035630032,1253.3481352501121,1066.3245434594453,0.044467462969653176,2.6570362e-05,-362.72852,268.76062,-59.234283,-26.152649,26.637243,-16.95803,-15.528814,-6.3336782,-8.0676565,3.9853587,1.9319617,-8.997228,-7.1250634,crunch
0.046081133,1327.5779257781526,1125.2821161898892,0.046623803287572256,7.6146953e-06,-340.08963,259.57742,-72.39309,-7.1151075,20.35316,-11.20636,3.5035355,-4.8989816,-2.0851884,2.341575,-0.90767735,-0.09541339,-6.2062116,crunch
0.049640406,1216.6564557958325,1083.1741737503198,0.03888186416184971,1.6259135e-05,-322.37067,279.80573,-71.63235,-10.969721,19.668987,-15.045263,1.8072072,-6.3323298,-6.7288613,-0.7521631,-7.1447067,-4.8980436,-5.8685384,crunch
0.049484197,1030.8753071286362,1005.1239849103858,0.02889044436416185,7.177247e-06,-341.4265,287.32983,-52.300438,-14.077846,25.79961,-12.545577,-1.8593847,-1.9623189,-6.2130513,2.7219636,-0.08003958,-2.0900774,-3.844404,crunch
0.047671705,1450.770935407154,1192.5569402722344,0.055847520773121384,1.5438789e-05,-329.68127,248.10757,-85.03031,-6.1374965,22.096617,-10.984143,6.7437935,-6.5209594,-5.708931,0.32595932,-7.3599505,-7.11689,-10.636712,crunch
0.049627107,1260.374560921464,1124.2986548469728,0.03774724530346821,1.4995098e-05,-320.8454,265.93536,-69.273575,-11.573166,21.529526,-17.135267,-2.2479029,-6.0063496,-5.1377664,2.933169,-5.1700416,-5.773672,-5.301128,crunch
0.047692083,1383.4840591997158,1163.2806582603862,0.048266460440751446,2.0966712e-05,-322.83078,265.4709,-86.8914,-6.2320967,17.782267,-14.048104,5.055097,-10.623526,-7.551521,-0.009626047,-4.359685,-2.6586518,-8.829746,crunch
0.050588675,1479.0541202067998,1178.7003187246307,0.04927124729046243,6.2983395e-06,-314.00714,249.05089,-87.644806,-10.940149,13.272701,-21.259916,0.5819395,-9.057382,-3.0196548,3.9988291,-6.060662,-2.7492895,-4.247173,crunch
0.049435787,1283.208390123801,1145.2189214251907,0.041492616510115606,1.2359686e-05,-325.85632,264.86038,-75.20579,-8.725604,21.482128,-14.38428,1.9635451,-6.202953,-3.2870674,4.7256713,-2.9744246,-2.6403024,-6.8933463,crunch
0.029372185,1350.4264226122268,1112.9465162882075,0.053586750361271675,1.9078803e-05,-393.53378,252.59433,-67.54287,-24.897533,25.915197,-12.050619,-3.8018503,1.817527,-4.207987,5.1199775,2.962631,-8.570249,-8.914324,crunch
0.037288297,822.1214090197975,1038.81410141576,0.019884054371387284,7.1814898e-06,-413.44257,242.12654,-6.4631286,-9.212333,20.850756,-2.0962133,-1.0357063,-2.0824335,-8.667904,-3.5251732,-3.2010977,-5.9203515,-7.564161,crunch
0.02784567,902.0823693646329,1221.4875506952117,0.02372821080202312,2.3694267e-05,-454.4757,248.69829,-7.5933657,-13.0549,19.550312,-2.7377295,-2.268101,-1.9638642,-8.144952,-4.462673,-4.650417,-6.533334,-5.4036984,crunch
0.04723103,1104.0485096336747,1041.7843357737622,0.034038565751445087,1.5828333e-05,-352.60214,272.72504,-56.22899,-16.280954,20.688534,-8.72603,0.08468256,-4.1397104,-6.6158857,-3.8849163,-8.28528,-8.864472,-8.8837185,crunch
0.044248406,950.5941666846555,926.572423871499,0.027705021676300578,6.0788852e-06,-371.0177,287.43503,-36.315933,-27.165873,25.39233,-3.644177,-4.779931,2.1145694,-6.0830345,-7.1375113,-3.422006,-3.7420685,-5.9388795,crunch
0.041630905,985.4367143416665,979.2307177328406,0.029723062680635837,4.4701724e-06,-371.3332,261.71555,-31.483044,-27.060343,19.611866,-4.8526278,-4.082617,-0.93710107,-7.2248006,-4.7739434,-5.7176657,-6.7691417,-6.274952,crunch
0.04090059,1471.3706806568778,1160.8214024473864,0.05503748193641619,8.528329e-06,-344.99286,248.09271,-83.52902,-16.388117,13.883221,-18.31573,-4.014489,-10.567091,-5.8828554,1.7660468,-0.62991524,-1.227437,-5.262238,crunch
0.02925638,1462.8463160200147,1132.3041737592769,0.06032954750722543,1.0775479e-05,-389.50244,236.60971,-69.44101,-21.308844,23.784332,-11.220694,-7.4981704,-8.450507,-9.524679,0.48801348,0.35644197,-7.4187126,-9.386043,crunch
0.04967866,1418.5655158905884,1181.947469157821,0.05038893153901734,7.2446283e-06,-311.56586,266.0401,-92.389786,-2.9951215,13.209794,-13.999,5.365617,-14.839452,-6.875053,-1.9249035,-6.9788485,-3.7069793,-9.657774,crunch
0.047487844,1548.0295871741662,1292.6473739968076,0.05905662933526012,2.7164777e-05,-310.46375,247.1581,-92.61785,2.0221791,17.455498,-16.243538,0.8433255,-17.950409,-6.0962987,0.87016594,-7.605377,-4.085778,-10.213267,crunch
0.04912872,1545.5109541377435,1238.048693804714,0.05750993497109826,2.0043903e-05,-311.3456,253.01968,-101.88688,-0.5927631,10.833335,-16.623425,2.3247025,-16.401834,-1.5890235,1.7530853,-6.272474,-4.6075583,-12.738022,crunch
0.04906889,1573.0739995969518,1269.9962222007077,0.05828610458815029,2.4726276e-05,-306.47586,247.01445,-99.01184,0.2834879,9.965891,-17.728949,1.195905,-20.171875,-3.9131806,1.6196529,-7.713012,-4.886267,-14.062517,crunch
0.048677046,1575.970794511985,1255.35378249611,0.059578779804913294,2.8114206e-05,-302.86777,252.62671,-100.05638,-0.2021562,12.203345,-15.43702,1.7726605,-20.540117,-5.2028503,1.1341965,-7.133861,-5.5674887,-14.057415,crunch
0.08513525,1432.2458751547963,1684.2549092301551,0.040720366814874696,4.8999977e-05,-265.5097,205.04211,-42.121723,-29.386513,-47.573257,-29.73913,-14.187661,-11.183218,-24.611773,-22.011848,-25.20363,3.2601142,-4.3970814,crunch
0.08138439,1418.5299595911188,1768.9695226897627,0.04039264547413793,6.033925e-05,-274.35312,202.4937,-31.524746,-16.981955,-43.524002,-22.667645,-12.344214,-12.604978,-32.574745,-27.541643,-25.149717,10.998889,1.8061773,crunch
0.07406699,1307.2963817451598,1692.598831693374,0.03595941048692361,4.533117e-05,-292.48953,205.01485,-20.534494,-20.244759,-46.06559,-28.532072,-13.55404,-12.471777,-26.91457,-23.909702,-24.13524,5.742683,-2.4827232,crunch
0.073737554,1451.4543693058117,1945.0096741493603,0.036904862547740294,7.784606e-05,-283.95444,189.98265,-18.80562,-15.188025,-42.08797,-27.88311,-13.331982,-12.183476,-27.196924,-24.944393,-24.845396,6.4500213,-1.9877503,crunch
0.087950975,1206.8833880564673,1593.2698276514886,0.03541421583413771,3.8845657e-05,-280.8643,199.9492,-11.807123,-24.033125,-42.691624,-32.20242,-15.478664,-18.072695,-29.474485,-26.17819,-22.872633,2.457435,-4.343737,crunch
0.07572402,1419.9159864750543,1801.081787277288,0.03913780909471919,7.867337e-05,-288.56284,203.7487,-29.749712,-22.437933,-55.09503,-31.509495,-17.42696,-9.431069,-27.484306,-23.271095,-24.455763,10.467703,0.1648334,crunch
0.09344708,1417.3922015917874,1882.598496697087,0.03717427697981367,6.837604e-05,-253.45926,204.3197,-26.263493,-12.303413,-48.299496,-24.222744,-14.512281,-10.427695,-29.264673,-20.484322,-22.818304,7.7338405,-4.414457,crunch
0.14540942,1108.4330834825755,1230.1088960372772,0.03142454256085842,3.8839447e-05,-256.93784,242.10333,-36.02971,10.552674,43.26333,-40.50253,-33.368668,1.4187504,-10.839253,4.9312983,21.951195,5.2866178,-6.692909,crunch
0.107739046,726.2547958708706,762.9219733004307,0.022403606324208444,0.11427341,-357.7693,213.74643,21.900936,-1.2871377,20.946068,-20.167625,-36.489025,-8.988675,-0.907458,1.3608999,15.438693,9.200459,-11.922836,crunch
0.17106834,2829.04705259304,2928.81447327397,0.06439338846409574,0.00045126217,-121.06759,133.6154,-65.97555,52.73205,7.9205947,28.711275,-10.179816,18.740076,2.9283307,11.928514,3.905435,6.610876,1.0644678,crunch
0.12171268,3512.5213078075562,2660.035581093702,0.11875042490029007,0.0010363674,-139.12714,98.88341,-115.173416,53.717617,23.368454,38.170895,-1.6412641,9.999666,1.5804708,14.135922,0.7192744,12.412419,-1.8222098,crunch
0.06950598,2778.9020153476745,3526.79357096469,0.04797100111422056,0.0012867944,-202.07455,141.27666,-24.96292,48.80017,7.8299055,15.149477,-3.2337458,8.2733555,-8.394273,6.752443,-6.9620776,-2.076748,-8.723336,crunch
0.16299392,3750.326217688495,3612.3320840792817,0.08377398653513825,0.0048817457,-112.08296,122.154594,-31.988386,47.365086,-6.1205845,22.597338,-13.5893755,9.521241,-5.0483603,9.306586,0.41424772,7.258045,-3.2407796,crunch
0.053820804,1762.4080332805345,2481.8193645800916,0.03369323160046729,0.0029870863,-354.42902,177.86394,-20.675755,0.38309553,15.60196,-7.819259,2.0363536,-1.1759514,-8.009649,-5.6194158,-6.755348,-5.5657682,-6.6926193,crunch
0.05017055,1881.8361530761208,2655.719865178543,0.03103324323657188,0.0013019737,-396.3861,157.81374,-28.183893,5.6310153,15.468466,-8.48922,2.012494,-6.717712,-14.099065,-11.386973,-12.076274,-9.483094,-9.455682,crunch
0.06332139,1478.734988559769,1986.1107557569437,0.02935680843862816,0.0012131397,-340.23224,196.00159,-32.892727,3.7910626,19.893583,-11.427787,1.97836,-4.6924706,-13.789001,-7.645583,-9.427404,-8.314762,-7.355026,crunch
0.056514073,2085.82743607563,1588.2653055533435,0.06717921444434373,6.926296e-05,-256.94733,196.243,-118.823265,-7.2470474,-3.0283487,-6.814532,-1.9707903,6.2104664,-6.0825243,0.9365084,-6.976967,1.8270156,-4.517221,crunch
0.14567828,3519.0996821709464,3810.013809942656,0.06690161292150108,0.00277284,-129.42622,115.37285,-29.826675,58.750237,5.8538074,19.023758,-6.2188745,26.161848,-4.141809,19.717663,-5.175374,9.032702,-7.4671617,crunch
0.034304313,1919.5216384352386,1558.757431324108,0.061089004088785044,5.2806354e-05,-355.83072,202.80188,-89.800896,14.886359,43.21406,-19.68218,-12.290038,4.534468,-11.174649,-13.621906,0.5559629,-2.854568,-10.163645,crunch
0.079915375,1810.8719194293883,1552.1097130749474,0.05811963209300217,2.0049662e-05,-232.8912,219.71115,-91.463005,30.117971,34.256668,-14.120434,-1.1194358,-7.249807,-4.225976,-10.135811,-3.0672889,5.2490516,-5.5799255,crunch
0.10827196,3685.626337068426,3355.007646445865,0.1119087401940545,0.00042760628,-254.62204,92.11946,-36.984444,2.5882215,-50.877335,-18.976244,-13.835728,3.8900838,-25.809132,-21.883696,-17.538157,6.758997,0.17048228,crunch
0.1440918,4187.44877825253,4396.2756469579745,0.09092987655169704,0.0031074316,-85.473564,112.544846,-27.219278,45.011482,-0.95978004,26.626188,-35.761597,16.973238,-15.209486,17.877584,-9.520947,12.461766,-8.880769,crunch
0.07493749,3643.0799006695715,3956.999337222949,0.06781603652263374,0.0028175672,-193.44736,107.23693,-31.04266,53.19633,17.658096,31.111935,-15.61684,23.850868,-8.343055,9.204396,1.1019256,3.8948255,-2.9322076,crunch
0.08036873,1329.2446865524312,1778.1553553724145,0.035939149864239746,6.078154e-05,-289.8606,200.38156,-18.946182,-18.295347,-46.547817,-33.02753,-17.508673,-15.55098,-30.20611,-27.276608,-26.163681,5.580998,-3.1567116,crunch
0.090161435,1382.123486866692,1748.42121064045,0.03810584967863475,5.4728545e-05,-260.13147,208.40808,-30.795874,-18.515032,-51.24158,-28.877722,-16.583807,-11.30725,-29.566715,-22.637032,-24.052233,9.093745,-1.7027149,crunch
0.20366782,2833.6028681283588,2927.359518901079,0.057227977807971016,0.00023963646,-111.829506,128.38841,-68.68013,68.14323,13.659024,36.45321,-2.884617,11.688116,4.566223,20.19381,9.069713,14.295606,-0.30096218,crunch
0.093138024,1311.9727642440773,1684.165899520163,0.035156704215116276,3.3164848e-05,-285.96863,192.48448,-19.359583,-26.278576,-44.620365,-31.398417,-14.833671,-14.667417,-28.000975,-23.940262,-17.113705,12.9448595,4.457451,crunch
0.067102246,4051.464192560637,4545.53839809165,0.06690733085558252,0.004175812,-187.64594,103.10113,-27.010397,44.36912,18.014248,32.575233,-6.160164,17.158472,-6.724875,18.200998,-5.008274,14.133071,-9.581385,crunch
0.12458617,1482.4217620008494,1528.3339527501262,0.039997708692754076,0.033942953,-225.96178,192.3613,-51.10818,15.598229,22.20758,-0.9346322,-10.023322,-7.325123,-0.748466,-9.731997,-5.1934204,-9.075536,-8.163401,crunch
0.09777921,1326.4075192555467,1708.8044619761586,0.03716885512042197,3.7458714e-05,-271.00504,201.09013,-24.896858,-21.268658,-50.265697,-30.710253,-16.71546,-14.648469,-29.051907,-20.752182,-20.439407,9.823644,-0.73712295,crunch
0.081530236,2278.4093913376028,1544.64802536007,0.086675268020073,1.613541e-05,-260.5227,197.32225,-135.45122,20.249283,29.281832,-30.651026,15.6262045,-4.5261784,-12.584161,9.078977,-7.738684,-14.76328,-7.712242,crunch
0.24605964,3575.7475394774,3649.6166060888395,0.06611704021013354,0.0009796341,-74.846924,114.782394,-52.866444,49.539185,0.120045416,34.01272,-13.096804,23.741846,-2.9017467,18.017693,3.102573,14.494887,-0.6527839,crunch
0.06981858,2543.3478372480195,3236.0007766988433,0.0444612523828976,0.0006854309,-218.18219,148.19286,-27.856821,48.447212,0.16566192,30.235296,-2.0406077,18.571508,-1.8243173,12.735976,1.2515646,2.8046865,-2.4646926,crunch
0.2895264,2910.6661025156086,3214.634838636288,0.04180806404097172,0.0018857907,-91.09356,150.32877,-36.533726,49.048756,15.736197,6.04281,-0.5028887,20.609406,2.1580865,16.91982,-1.1084378,10.444626,-0.91405666,crunch
0.17434572,3254.064006391999,3655.0067584550534,0.052788195703408265,0.0012517513,-117.46475,125.87448,-41.534966,43.008038,7.099958,36.210434,-4.9621143,21.26771,0.22385044,20.376925,-4.4871645,7.1826634,1.8888774,crunch
0.087083764,1312.1371031144386,1652.044952433988,0.037362963791602165,3.79032e-05,-271.7798,209.29327,-27.190506,-20.779306,-46.316555,-29.786806,-14.238025,-13.161065,-26.373337,-22.553345,-22.996048,8.013626,-0.7383226,crunch
0.17350249,4550.838113649478,3948.1871485285187,0.1336144480104337,0.00399707,-58.05915,85.51951,-63.189674,48.21265,-3.0814974,46.378067,-22.078224,19.792665,-6.6564536,23.301449,-3.7224884,15.086059,-7.8449264,crunch
0.17566948,3524.663147777379,3700.08300703561,0.11411927688953488,0.0019959114,-198.95201,117.97687,-50.06399,32.884483,35.46756,12.533767,-17.398771,-10.352869,7.4543495,12.463409,1.2351341,-5.8160973,-2.491984,crunch
0.19451308,5022.426178121757,4320.067659218523,0.1433234709254895,0.0053110244,-43.423916,73.4072,-47.121567,62.454517,11.594321,29.524315,-24.944763,37.349586,-8.867106,24.648363,-7.7925196,16.270472,-17.981585,crunch
0.062140465,2934.676549957337,3606.301224109562,0.057532145772859214,0.005237307,-284.52304,116.8816,-1.9952736,53.15274,16.4013,33.95194,-7.4812894,3.6729639,3.0177422,19.060612,0.5057953,0.9326214,0.87853235,crunch
0.15601946,4081.598937750888,3448.001945561812,0.09515829686811977,0.070162535,-191.76686,56.698185,-57.569443,28.486214,-16.96779,6.6402965,-14.664234,2.3310015,-10.658835,0.8359014,-17.32657,-0.20690235,-12.024015,crunch
0.0437198,2673.8829440060954,3189.9723012870054,0.06097579237404162,0.010334789,-458.5557,178.46046,13.378727,10.415797,9.79676,4.281799,0.8704774,-1.7419424,-0.64115286,-1.9836233,-4.0500293,-5.413085,-4.4975977,crunch
